2017-11-08 13:35:36,538 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:35:36,539 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:35:45,866 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-11-08 13:36:00,856 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-08 13:36:00,896 [Worker-92] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain
2017-11-08 13:36:00,897 [Worker-92] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2017-11-08 13:37:50,288 [Worker-88] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:37:50,296 [Worker-88] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 13:37:50,302 [Worker-88] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:37:50,303 [Worker-88] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:37:52,589 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-08 13:37:52,590 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-08 13:37:52,593 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-08 13:37:52,594 [Worker-93] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-08 13:37:53,859 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:37:53,864 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 13:37:53,871 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:37:53,872 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:38:04,832 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-08 13:38:04,864 [Worker-88] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain
2017-11-08 13:38:04,865 [Worker-88] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2017-11-08 13:48:05,545 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:48:05,550 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 13:48:05,624 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:48:05,628 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:48:07,071 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-08 13:48:07,073 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\main\resources
2017-11-08 13:48:07,074 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-08 13:48:07,076 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\parserlib\src\test\resources
2017-11-08 13:48:07,535 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:48:07,541 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 13:48:07,546 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
